Time (s),Voltage (V),Current (A),RPM,Fault
1727,11.71088539620633,2.274835119828306,1139.2329718534202,1
1728,11.875349590834796,2.2661571754847065,1176.0571788323937,1
1729,11.865160896944973,2.3793645887211827,1162.7873174986855,1
1730,12.09223112314173,2.328888323983087,1146.126087181652,1
1731,12.055797847331645,2.3937228407513347,1150.1867527388654,1
1732,11.96285463684367,2.3852796282385897,1148.4328433502262,1
1733,11.851633128291724,2.3036058649476168,1158.5687737783305,1
1734,11.718445045954311,2.2468940197829945,1152.449607574463,1
1735,12.001786732725668,2.380904606506915,1106.4825272983278,1
1736,12.105910485627641,2.3214766151072808,1162.5880980626043,1
1737,12.347738194355173,2.3313547190575847,1128.6264044717996,1
1738,12.093864708408258,2.3148729175086875,1150.6457693769275,1
1739,12.364223189478885,2.3379312455123227,1148.8766107107804,1
1740,12.025745796123013,2.4189129501942004,1128.0753070765481,1
1741,11.765201391934854,2.3801866763235413,1141.136653242804,1
1742,11.952534847648884,2.3375901405244,1147.218003244302,1
1743,12.106128124476019,2.3717439546371843,1176.857794770428,1
1744,12.312129124891397,2.3568925862509276,1163.245471171526,1
1745,12.077223024454275,2.394658157926907,1177.4169309759905,1
1746,12.041283424981403,2.427943922050715,1161.2696439606018,1
1747,11.893935337238055,2.3589767099131684,1135.5582614792845,1
1748,11.668716804945216,2.382365991011381,1140.8101640192597,1
1749,12.139340327630979,2.3985715935950735,1150.4773829534745,1
1750,12.055158513420846,2.2872501950854716,1134.5962478318881,1
1751,11.98106821252004,2.406663841002787,1170.419517341492,1
1752,11.794882164742791,2.34744936071132,1167.132644763868,1
1753,12.006688950226405,2.445435500358993,1158.8471158252328,1
1754,12.363339436586307,2.3382176637828755,1158.999171356234,1
1755,11.989649904569571,2.37983463368009,1145.4009533823516,1
1756,12.169134838283304,2.402507876710247,1139.6870324205695,1
1757,12.119291973461833,2.348127132600006,1118.302910510221,1
1758,12.275930940959242,2.3908352351277387,1179.1289735112657,1
1759,11.770382374564347,2.4290634724881865,1132.968655122148,1
1760,12.3062039695747,2.297126053717031,1170.434546550883,1
1761,12.0166922568978,2.4142119262684205,1161.1522511958133,1
1762,12.124791930388147,2.464331317046223,1139.5924434961569,1
1763,11.535020532186815,2.2550956289547814,1120.8230560976037,1
1764,11.989603830941538,2.45295264928969,1092.10770928223,1
1765,12.218425969860029,2.4226647987350893,1150.4903637899067,1
1766,11.819647685236358,2.4121829568709305,1160.4579372806625,1
1767,11.82776969714088,2.4903338938146917,1155.1796542396476,1
1768,11.81711515395598,2.364275015185475,1119.9220593904402,1
1769,11.987334284753665,2.399255806940141,1145.8822264921807,1
1770,12.25903484855847,2.441720631349798,1168.6243967910043,1
1771,12.099735563944472,2.3067771247482596,1151.8578836471247,1
1772,11.724641539467463,2.411219292216912,1146.128208953069,1
1773,11.859024545204374,2.424617231733703,1165.8001175989523,1
1774,11.97178468997588,2.348475766954502,1155.6118822767678,1
1775,12.109150771737982,2.3611151275721167,1130.267224563499,1
1776,11.964711989752734,2.415912374979357,1142.8090455858462,1
1777,11.992084385235955,2.4481841071654182,1145.3707774281618,1
1778,12.10328502327369,2.2974804975642384,1147.1535241837955,1
1779,11.878626108614556,2.4128448117571923,1141.33688323455,1
1780,11.820191161793133,2.4364223238175007,1109.3958393300754,1
1781,12.146346085321655,2.400345654777041,1167.1103601179534,1
1782,11.99983679067694,2.306743263068241,1123.175643194135,1
1783,11.82687772047042,2.347355579609081,1174.0955089502927,1
1784,12.262115651736833,2.352704332334648,1142.1187581037477,1
1785,12.279315597476018,2.347222266189096,1135.244490963745,1
1786,12.119529333021038,2.3398968841667838,1167.9473482128965,1
1787,11.964459940132176,2.4040671733655676,1111.1318749330894,1
1788,12.262119017968006,2.467697186745168,1141.5785462971503,1
1789,11.734925302049247,2.3822970491307554,1137.572984381362,1
1790,11.726295889490274,2.474565608141962,1122.9847518205877,1
1791,12.085361085006749,2.344882316437876,1120.9212639990355,1
1792,11.866964254835194,2.427513309110156,1179.4664049861467,1
1793,11.901938100983362,2.4230829474173783,1109.9084405901851,1
1794,12.369365009870023,2.3522717815054546,1164.2002612551248,1
1795,11.805485555611172,2.4222911407176446,1134.9939066549637,1
1796,11.813187085214947,2.379183013643175,1153.814592524724,1
1797,12.308241864517575,2.3567278090091413,1196.6035961588343,1
1798,11.93765130373426,2.453490473901151,1111.8225647884124,1
1799,12.103797397957502,2.368863495009468,1123.1304701158722,1
1800,12.416886587113217,2.374243261368737,1114.2739807622224,1
1801,11.973197984978965,2.408673726569978,1165.0997632490487,1
1802,11.834687742437385,2.379589265784448,1159.377815573916,1
1803,12.341411963717269,2.398065395868998,1135.648617821547,1
1804,12.019900759247783,2.5330018505838052,1158.4114919695146,1
1805,12.34825833931831,2.3917648454917395,1113.0972218164925,1
1806,11.92707933687745,2.3368644262020215,1135.9075908397979,1
1807,12.363105586493804,2.4335592733339984,1145.361795080482,1
1808,11.859589292729316,2.2968894644711333,1147.5571928733048,1
1809,11.818040576819223,2.3106186088099996,1115.3850527474422,1
1810,12.121969973681598,2.33017078551371,1148.6949247990963,1
1811,11.814707160406329,2.4266482346090217,1120.796639903469,1
1812,11.937623460747982,2.3920327530926024,1154.6166825646421,1
1813,11.759220790803528,2.3286080706538823,1152.5023952089005,1
1814,12.052435192745435,2.4369368594198058,1111.9379878124544,1
1815,12.346393601975608,2.327277498211782,1128.999653791946,1
1816,11.634204153086742,2.4447184788522036,1131.3089552820313,1
1817,11.977143343336515,2.4108025655430345,1116.2260844543384,1
1818,12.213930368227055,2.366392946276657,1138.64306573676,1
1819,12.152809197024842,2.301562818568923,1128.5098894433336,1
1820,12.128341679814515,2.4376826795936894,1105.2972152704297,1
1821,12.119269897829417,2.4310211911355184,1135.861441967021,1
1822,12.027321997234429,2.4081417942356684,1145.1854876460088,1
1823,11.856897037459941,2.3391118045130637,1098.5896073611914,1
1824,12.09763096473784,2.3995149987239994,1132.9582517917768,1
1825,12.15723979637107,2.4049383727996942,1125.419959812371,1
1826,12.101002834677054,2.3959300510127344,1131.0225280345874,1
1827,12.100390415549548,2.374431734911907,1148.0222902990506,1
1828,12.061366143772432,2.2922468753799525,1119.7078906352265,1
1829,12.19679883292827,2.408861399605018,1137.51523004321,1
1830,12.109480178745349,2.400127470964253,1115.1144801979704,1
1831,11.946368230419926,2.335017974878925,1165.8342826950118,1
1832,12.47984156627291,2.452053194920275,1131.370927910393,1
1833,12.270082918926134,2.5083345379706095,1139.522381486144,1
1834,12.367642846055602,2.3966007030538385,1118.1154361687295,1
1835,11.957672857126619,2.4354671280763136,1103.6235932449886,1
1836,11.927744635227706,2.47875892853018,1116.4792039246695,1
1837,12.048723197151565,2.412816692391515,1112.4135577288416,1
1838,12.043527086798642,2.3464178778154907,1102.2436596826528,1
1839,11.912167794093637,2.5333697542310523,1120.743543178335,1
1840,12.026679457553456,2.459092282408717,1132.896992581378,1
1841,11.865043677861655,2.3971371498074068,1111.267233639263,1
1842,12.113296541659155,2.444783028633556,1152.7324174603025,1
1843,11.880882575057454,2.39468556811258,1114.5408447156467,1
1844,11.857422287367319,2.418491798835233,1121.7780737280666,1
1845,11.765415975007148,2.494133723133885,1115.7741159578636,1
1846,11.822760151485351,2.407555497307216,1121.2546103306488,1
1847,11.831429002094957,2.4663517439742755,1109.6820608142245,1
1848,11.686878091068005,2.4674176258171316,1137.8396097483567,1
1849,12.127870075469515,2.373775054613845,1121.9390486459772,1
1850,11.63394257404624,2.4498966515373897,1143.1489849156974,1
1851,12.248239191543762,2.419430230246195,1134.4492676719328,1
1852,11.928226065001859,2.45804929182108,1157.0045003429389,1
1853,12.107446949650774,2.378676585479801,1108.0996017074706,1
1854,12.125556580894193,2.407218629327532,1146.7610959109118,1
1855,12.14600013926518,2.4272325117374165,1122.9560186549927,1
1856,12.158648354986395,2.427703145500381,1104.713695129233,1
1857,11.943432781917103,2.4199639478113224,1141.3618717973495,1
1858,12.197250292637463,2.454814197664247,1121.0348693662472,1
1859,11.645467674568891,2.4361946859078394,1133.8265157285325,1
1860,11.799018529711908,2.3757657373982393,1145.37698959136,1
1861,12.00038665387602,2.3536570743016783,1158.3291158643835,1
1862,12.18026063421489,2.4567177934009097,1116.3910026708782,1
1863,12.119392576451828,2.4311087619287965,1147.580494610253,1
1864,11.84988028740889,2.419665090083455,1140.8469560777105,1
1865,11.881896485444514,2.4305488072514465,1127.956124830146,1
1866,11.823210749632093,2.5098645538079087,1116.442796823518,1
1867,11.915001191413195,2.5231050164265962,1144.5667456315664,1
1868,12.079796890304527,2.446677402867073,1120.4132073172314,1
1869,11.892494481923505,2.403245014457209,1081.3849820477,1
1870,12.030413374428278,2.463419652967287,1133.5391574138678,1
1871,11.823600859170016,2.4251754622487294,1146.7298253091792,1
1872,12.03948849848166,2.3668489252240836,1147.0624779233226,1
1873,12.25965144592941,2.325615893275885,1123.519003443472,1
1874,12.145286800850341,2.399945343591929,1143.7076697924178,1
1875,12.181795808087246,2.41761542018505,1124.3662904991734,1
1876,12.27347946153931,2.402629190338568,1177.4230656300665,1
1877,11.760941979808738,2.421655493860469,1120.1077977059128,1
1878,12.46809424856446,2.4531026788084476,1121.929009032401,1
1879,11.909039286400247,2.44630839670169,1134.6570041750726,1
1880,12.089444759643499,2.4139043261599102,1146.5755482631591,1
1881,11.85510849313156,2.4247106714995335,1110.3037943789745,1
1882,12.484030821291247,2.359647497956207,1109.8638289796324,1
1883,12.094813385262926,2.4784174797448495,1136.3114056245718,1
1884,12.301061128279887,2.392847355681179,1118.746990119147,1
1885,11.94997586138749,2.402119849248737,1136.9845506543868,1
1886,12.027501365713977,2.4738989151506634,1127.2541754031397,1
1887,12.231083059275516,2.40692412006971,1138.1097210151304,1
1888,12.023523173961777,2.439184265430744,1120.4619564118093,1
1889,11.42205063732664,2.411296904264816,1086.838334481075,1
1890,12.029279199307023,2.4657298670745886,1119.4053915999496,1
1891,12.001240737623082,2.4407310148896584,1123.8865943735982,1
1892,11.824273309157716,2.5598231129706166,1108.1692731104115,1
1893,11.92622019298972,2.3964580320209157,1104.4035160967487,1
1894,12.15754020964282,2.445489500267583,1121.4347231078448,1
1895,11.944938037356675,2.4418997294711744,1119.1367425725052,1
1896,11.977763225812467,2.522416831355492,1126.076402701811,1
1897,11.657032357707116,2.4254620632608797,1105.1382230314969,1
1898,12.022178506384599,2.4295345951395206,1146.2699227023757,1
1899,12.115559234794192,2.3939728628218857,1129.6108449726705,1
1900,11.724075297278748,2.401147844079809,1113.6799271059376,1
1901,12.240736438446502,2.4370819783780404,1123.2780361099292,1
1902,11.776497519087467,2.397766646251154,1151.0274690856377,1
1903,11.985404529612728,2.4739374087140913,1125.2650369392275,1
1904,11.591661280396949,2.4222027438129508,1117.2706596163441,1
1905,12.02643333316413,2.4104506431057797,1091.3234059402184,1
1906,12.012965545240572,2.3926016895885582,1126.968983020696,1
1907,11.858247615970807,2.5179720874476463,1113.324606634801,1
1908,11.778262603060691,2.4525976205947537,1117.73043084686,1
1909,11.657118803857086,2.430307304146938,1123.248831391845,1
1910,12.255846590528085,2.508657829823157,1128.3271189504876,1
1911,11.913267849069655,2.4392539845886807,1121.0084745611507,1
1912,11.76643374128319,2.4754490289657944,1116.4532845624014,1
1913,11.771244976878554,2.3948219005185423,1111.6518703562049,1
1914,11.826246812327433,2.5026046073242636,1128.0080453868843,1
1915,12.240967278211052,2.461160543533107,1114.9196326911717,1
1916,11.937859536790283,2.5595610341099113,1116.998024370406,1
1917,11.73452835711803,2.4489603870336367,1106.2650193359332,1
1918,11.796813787684904,2.509265037953115,1117.8251245854997,1
1919,11.7969069199275,2.467200429334272,1132.5730703352383,1
1920,12.131523619696187,2.4698765383606585,1091.0827942659846,1
1921,12.188966487949948,2.4253444259093353,1114.990481498731,1
1922,11.900409845327042,2.596264491126157,1120.0423271049065,1
1923,12.220639469938947,2.4236149831233265,1132.0641072009416,1
1924,12.055007006200603,2.421929702647144,1129.906024271476,1
1925,12.58563206942007,2.391992933433978,1115.0002524113283,1
1926,12.16988600742723,2.4374847612152166,1116.93127921748,1
1927,11.855477059136406,2.480892252147617,1137.3555060300657,1
1928,11.91219601108018,2.5223145587507774,1081.4471591581244,1
1929,12.165153483882024,2.4638958924016245,1086.9509324904948,1
1930,12.099009198382348,2.384415141157563,1120.380610542062,1
1931,12.093290092372179,2.544080754740975,1121.0286706886518,1
1932,12.252406157105119,2.4681894456734463,1118.2560525336107,1
1933,11.679463685103885,2.5121200612368635,1095.7133753602066,1
1934,11.983870788128147,2.4921136905859367,1108.0758714202507,1
1935,11.994440710409812,2.5367650720897834,1139.3847586940276,1
1936,11.832203572690068,2.5143469636291487,1092.5064343257316,1
1937,12.141795728107086,2.4323298780930585,1100.0722652921256,1
1938,11.677127714414315,2.396299293488572,1088.0960235710963,1
1939,12.142058131831446,2.4366544779273833,1175.8284909842146,1
1940,12.1330748804129,2.3503354489746955,1106.86580738926,1
1941,11.826373738106431,2.52928668703477,1102.4362030161803,1
1942,11.599251443678781,2.5386277264999886,1105.1856209313278,1
1943,11.509131584737812,2.4676482693226953,1104.8789159267587,1
1944,11.57427216460629,2.534410999240907,1101.1142462295836,1
1945,11.780356186342667,2.435978941997913,1126.086997585064,1
1946,11.883245507796383,2.4277677213971085,1098.276249102196,1
1947,11.845052444989465,2.4600972821639613,1142.9206219944322,1
1948,12.029751037887815,2.6380417322761884,1134.2111052085318,1
1949,11.75374163016635,2.4644753593606517,1089.413306334441,1
1950,11.809118530097878,2.460601564295469,1119.7329461628647,1
1951,12.434996887907756,2.550420489303354,1123.4215820883062,1
1952,12.069316606262692,2.4793906448319594,1117.566369349765,1
1953,12.272317248662445,2.5258794344098603,1121.1641067666749,1
1954,11.663745610652105,2.511587753837052,1102.2828869039945,1
1955,11.870673518011172,2.5509115023404374,1122.2405888848282,1
1956,11.983944505177375,2.5859230592657942,1116.3471600939151,1
1957,12.00858818331845,2.5114477881564077,1148.7558261528266,1
1958,12.201026302640349,2.470366676696484,1072.7239227575858,1
1959,11.9075699331344,2.461354495320085,1104.3202723658735,1
1960,11.887858294625959,2.5223827881325467,1157.300940004557,1
1961,12.180352073764249,2.451264846203345,1107.595043239904,1
1962,12.147978119123856,2.5494920505153282,1108.438641794017,1
1963,11.760678048448673,2.3653601235705577,1149.949151257481,1
1964,12.11036628321021,2.449361377212329,1105.7000725564822,1
1965,12.112603182034087,2.4834070659402308,1105.8931421763812,1
1966,12.099419302763712,2.480652716630219,1115.8805372134527,1
1967,12.136516576078073,2.405136641280185,1143.3543936591564,1
1968,12.089293060526545,2.4490048051767186,1122.0889950227127,1
1969,11.780168008848033,2.4226967490595253,1073.339486755553,1
1970,11.878118206814857,2.374697039952017,1167.7190200371485,1
1971,11.74959217848076,2.5425286532402436,1100.80844279579,1
1972,11.982869682441047,2.458175093688023,1111.2358031289648,1
1973,12.15744837862244,2.491716472877855,1108.4431588747807,1
1974,11.977928415853487,2.4751543907692892,1113.0965272773647,1
1975,11.838584339568992,2.5053834647216555,1089.6038755440472,1
1976,11.676201428090401,2.4780787691387856,1135.16923805984,1
1977,12.430324303895047,2.4412212637186688,1087.0613661087114,1
1978,12.000028562160214,2.483903832931125,1071.8182374317737,1
1979,12.216548627841018,2.4992074719239628,1131.3642774268428,1
1980,12.272153397026756,2.470622029380872,1116.3648923964872,1
1981,11.809463060576986,2.5482725738667518,1111.1888798981367,1
1982,12.131383011112804,2.5149971463470964,1072.6410233322226,1
1983,12.02062552808359,2.4902082166694837,1102.622725899453,1
1984,11.866262526454468,2.5093927464948713,1114.9987611303843,1
1985,11.909460054741892,2.532667863273159,1091.270162877585,1
1986,12.093763557567721,2.5119437709560035,1109.4220762123853,1
1987,12.1401645202576,2.542875399643681,1088.355308343626,1
1988,11.994549237371878,2.447546525491559,1129.6742527198508,1
1989,12.135687494642342,2.481386665646479,1130.0045192528582,1
1990,12.302200458153187,2.511738270656101,1097.4560919117957,1
1991,11.965299992442622,2.4887944596221443,1155.4317983757303,1
1992,12.237555767920785,2.521676763992916,1071.0763179274002,1
1993,11.922189351953277,2.540452872629416,1073.100319738305,1
1994,11.957272523913511,2.5107637261579807,1116.5669784639501,1
1995,11.887338910384843,2.499942276319983,1102.3112409569703,1
1996,12.084089162679104,2.450769514698958,1113.582243070523,1
1997,12.142739809593508,2.459521517557232,1117.7573309360362,1
1998,12.108658965238677,2.4993346585791896,1130.73741892966,1
1999,12.102023696908228,2.499931277613836,1093.0344728979449,1
2000,11.941080198665597,2.643326897662709,1110.5529618328978,1
2001,11.79129832078469,2.5124984819699554,1118.1935893987652,1
2002,12.180325973357998,2.476323649039279,1071.0945600873708,1
2003,12.079918831662134,2.5519286144957913,1087.4517091458445,1
2004,11.891393706978976,2.615738557906158,1059.2046140580069,1
2005,12.170889691702145,2.4625721626848907,1089.8059297164828,1
2006,11.784307437146095,2.5446635564822313,1084.6499619792899,1
2007,11.739006416145203,2.5444486189831133,1082.5253927029028,1
2008,11.964870484928955,2.51513687981694,1138.9133961393766,1
2009,11.761198547308638,2.444831797871384,1131.0695116037207,1
2010,11.745703375300831,2.5317582218785706,1101.6651433404422,1
2011,12.286035837514952,2.49094112873433,1103.506295925842,1
2012,12.058926475458584,2.5325217823266652,1138.372779542287,1
2013,11.962754837564116,2.4683028650709073,1101.716570179922,1
2014,12.244288503435461,2.398454667239873,1100.7359619688496,1
2015,12.099525940376248,2.531529078129073,1102.241773898859,1
2016,11.754733733478583,2.5021869431048946,1133.0959239587182,1
2017,12.229957435102069,2.5038373580273614,1089.8318669174143,1
2018,12.017696437745784,2.4141796569352145,1088.027970605754,1
2019,11.890307915732974,2.4425969606011,1086.2507463160389,1
2020,11.769087537496722,2.543226529162144,1096.3332819029652,1
2021,11.938469487418116,2.411104346701664,1099.8125430114171,1
2022,12.15352364905847,2.456372699091185,1106.0321092408028,1
2023,11.911969762241046,2.479575061541386,1101.9330280260983,1
2024,11.852999995664536,2.507817322099193,1140.9475332649745,1
2025,11.89626639807438,2.4700225591714893,1061.428892313123,1
2026,11.683469550437428,2.4731393433507813,1101.263380021127,1
2027,11.947659942800058,2.4934704397744136,1090.5083519623552,1
2028,12.058664033048473,2.5118030309458126,1103.8381626410376,1
2029,11.883565480098477,2.4048988709942107,1086.767947108332,1
2030,12.050404256741313,2.597738321410861,1105.7146225583297,1
2031,12.18183100836637,2.4245745850804172,1089.9336524001765,1
2032,11.977979949875301,2.389792412214533,1081.9815766747724,1
2033,12.154312334050852,2.4242703618566543,1093.6638440236175,1
2034,12.03209089216989,2.5228497375372965,1083.5997011084637,1
2035,12.054093845292002,2.48544877146896,1107.6068325645829,1
2036,12.1353764153832,2.576231204760642,1078.0344716276086,1
2037,11.653859649836013,2.5532650575640803,1115.8732286752147,1
2038,12.030195363259208,2.4793117004651664,1107.402977553974,1
2039,11.428125417747653,2.5994990624297607,1039.6157045073612,1
2040,12.43084215378205,2.5363270781037865,1084.8238766681277,1
2041,11.978617810202008,2.6022864503593737,1102.709120599961,1
2042,12.210990660033763,2.4991710080144687,1078.015666060891,1
2043,11.899843571431854,2.5783037302093263,1114.1583821459465,1
2044,12.121500299354448,2.5369747571156434,1125.9623365236125,1
2045,12.277201162200225,2.6110977394938986,1081.0512961728596,1
2046,12.263697950657217,2.561844341326391,1095.0197828985035,1
2047,12.473586677206193,2.529840366791861,1129.899676931461,1
2048,11.873563510320357,2.513407733326847,1096.354953429915,1
2049,11.785750882703566,2.4953569039355643,1029.2682025368633,1
2050,12.090011074891004,2.5864892963568904,1099.6116078875516,1
2051,12.084610786054544,2.42953431306444,1115.3788131317613,1
2052,11.616455362054234,2.521333229065726,1094.5627799010103,1
2053,11.88674783060568,2.4423136213640335,1097.8402742972542,1
2054,11.75427159119184,2.5751443639887777,1106.4150647255497,1
2055,12.301513610255867,2.5195935698450342,1097.6490740305305,1
2056,11.499541628046105,2.403884860475567,1105.6596695740202,1
2057,12.243852094358786,2.5336708293163173,1086.3888127152493,1
2058,11.859366777836172,2.507324035805098,1080.9574122664424,1
2059,11.784103773967905,2.51425213778198,1096.9944356306933,1
2060,12.134669110082829,2.5184522137669965,1106.1834683483055,1
2061,11.80779747495212,2.4894025324242373,1095.0311269735637,1
2062,12.104489544928757,2.564939637542491,1075.7544803509943,1
2063,11.987786057316264,2.5465311118908964,1044.0561470948535,1
2064,11.728254404704973,2.583373981625381,1065.4156707055038,1
2065,11.546669506198478,2.6113866912225596,1096.6710317614604,1
2066,11.887815821324768,2.5408944447675026,1089.2607872965852,1
2067,11.841295831803027,2.5910089994925216,1045.555177999759,1
2068,12.295331180470914,2.563820559821421,1055.60572574134,1
2069,12.045988781891271,2.5456083742438937,1100.2076581224408,1
2070,11.989333204548462,2.5230021715862754,1085.4329362748251,1
2071,11.554297497081292,2.5148986861717217,1058.4507054839748,1
2072,11.64852933903749,2.5020076955017054,1079.5760952512776,1
2073,12.219285438631662,2.517426124837854,1078.3437507527387,1
2074,11.953134113390906,2.4998907651519384,1071.131438676341,1
2075,11.524639450913739,2.5481228382589682,1070.2232628556046,1
2076,12.042409459568399,2.4693205912808867,1097.5937943933986,1
2077,11.922038835604774,2.4314533344088436,1119.6181678185615,1
2078,11.712408022681071,2.4996731935905783,1074.245528877484,1
2079,11.827558323765905,2.637587094797812,1109.428270547064,1
2080,11.860561437396324,2.4934485068624066,1084.8773855732454,1
2081,12.03354497863497,2.510826754072427,1065.4441463952858,1
2082,11.528415562583833,2.559935945471308,1097.259310397888,1
2083,12.326077713536964,2.5096452651658714,1090.237220452018,1
2084,11.802385783185118,2.504781214414968,1069.921651783575,1
2085,12.058711667865543,2.530194689936973,1061.6155247233128,1
2086,11.925357066206422,2.459128602026028,1101.823381249581,1
2087,11.988554398936795,2.49868840619081,1116.132220349433,1
2088,12.324600356325927,2.6226490331872263,1068.7045994264347,1
2089,12.31520683120839,2.5014795216150887,1076.4510138398057,1
2090,11.857734787530749,2.5824197166272937,1085.5896243556895,1
2091,11.757378917590227,2.568064176807882,1075.2111043510981,1
2092,12.064130806157383,2.5438123298627366,1108.6352559785053,1
2093,11.311281568230182,2.5132411011983122,1098.20872626483,1
2094,11.717426819869901,2.588842864150666,1099.4404470564518,1
2095,11.52312782328291,2.5166891136758784,1078.379348294141,1
2096,11.788669735679997,2.5798788166154387,1058.5776009076226,1
2097,11.926154188930164,2.6538138939793194,1091.1547079827928,1
2098,12.044497222050056,2.510504720216807,1135.0179675389809,1
2099,12.376864065775555,2.5300403763247497,1052.909594771589,1
2100,12.003886577470604,2.578542338191112,1073.165077859764,1
2101,11.68758856280672,2.6471510484739333,1085.9241834650952,1
2102,11.748125979515573,2.6281750057323907,1114.6694524711436,1
2103,12.070666281225977,2.5805840671081137,1076.2316143614405,1
2104,11.932015172940279,2.619820772678205,1089.3589813959602,1
2105,12.060644410677925,2.52324923977931,1111.6262065262654,1
2106,11.893245728320672,2.616531727162716,1069.4580986446717,1
2107,12.294232136689818,2.5810210831881064,1082.0450025318491,1
2108,12.222672058789335,2.600298854737581,1084.812087178144,1
2109,12.312148466448015,2.5198543752351226,1056.5262342828237,1
2110,11.980873226466157,2.510003298989491,1054.5048629890105,1
2111,12.101676861216415,2.63528946769557,1076.8365032906274,1
2112,11.916347321374381,2.4650413718137956,1071.3459012889862,1
2113,11.724188404340481,2.5662096423448078,1095.3869606409366,1
2114,12.061201899782853,2.597381821832306,1089.9885525371149,1
2115,12.256545579849917,2.509770334583276,1072.991233188002,1
2116,12.454871753375446,2.5926393062597732,1111.7910771336021,1
2117,11.956740469844279,2.6256462463689316,1080.7373325329866,1
2118,11.952563052243327,2.6047521413467742,1056.672205710644,1
2119,11.764631792057406,2.5249388370510792,1093.3428153787681,1
2120,12.056265666901496,2.643572825700506,1086.4185891916195,1
2121,12.094919171995262,2.6222531650531407,1088.399086625624,1
2122,12.210176361747926,2.4943361660147576,1061.8317519184654,1
2123,11.557956749329993,2.6000402640965774,1101.4630769935263,1
2124,12.072757477152429,2.54023472258267,1052.3774062567854,1
2125,12.232198024353465,2.6831405095147804,1052.2681469447575,1
2126,12.074507009488418,2.467109912129813,1075.6114111539687,1
2127,11.522176531346323,2.5725482431882143,1096.0131449428561,1
2128,11.922945300626754,2.5583655456691803,1106.643092779656,1
2129,11.733405664322019,2.575914780215599,1065.7196901742282,1
2130,11.845429983611636,2.588616302749804,1078.8978221738696,1
2131,11.795975159926957,2.486717959047045,1094.7697284734184,1
2132,11.854769189342733,2.588217494749167,1058.2836389539177,1
2133,11.740304300327582,2.536374215615007,1098.9089690734077,1
2134,12.025725857869066,2.5684957306061706,1082.022693843778,1
2135,11.66837110439818,2.609498450736949,1091.4176558331385,1
2136,11.943187961233752,2.5720712681166673,1090.7103920127493,1
2137,12.0972630356024,2.60253651991254,1090.8015234577524,1
2138,11.929829292588098,2.512524600423876,1072.721090604478,1
2139,11.911691048683812,2.532622765984355,1087.205411799226,1
2140,11.927530750371918,2.5240873866265847,1047.7384843797481,1
2141,11.934915836736012,2.627641309045374,1075.9274709233882,1
2142,11.97536994488601,2.6018682458277125,1053.5500033882981,1
2143,11.889793719074913,2.5416264431149576,1075.7700461243583,1
2144,11.96212852676977,2.5212867741224723,1078.8395440477943,1
2145,12.097137098966899,2.5693616443220835,1088.5679180634738,1
2146,11.898465790511358,2.503029784559259,1051.3938196955855,1
2147,11.749625310325861,2.5312829589270054,1043.2740348460886,1
2148,11.826781194801205,2.538271064598787,1074.4283602748812,1
2149,12.200738065303243,2.5751168887040254,1072.6487491216067,1
2150,12.230165680074121,2.535773904992174,1044.7182556475825,1
2151,12.184929612253184,2.599801123892994,1066.6233965077477,1
2152,11.771512281319339,2.6300485385691634,1054.867300919424,1
2153,11.816562948931098,2.5880562651432673,1033.9470914176866,1
2154,11.744592749581507,2.5019269593023026,1078.6826958469019,1
2155,11.911872527467255,2.6341569785221637,1061.5749866047067,1
2156,11.926159307705868,2.5459719090860458,1096.5252014595424,1
2157,12.149168166802417,2.518924511679945,1044.3337060372182,1
2158,12.253223474426933,2.5813434269607494,1065.310998573736,1
2159,11.845442772970607,2.58884410342036,1093.0436676678569,1
2160,11.860004625216149,2.644147589896772,1042.3630245335555,1
2161,12.007728826510093,2.6123786366070143,1023.3227222189801,1
2162,11.831661414199706,2.569111004173318,1089.1311113656457,1
2163,11.927551848111865,2.6488436321354163,1054.1369876151662,1
2164,12.019101316018764,2.62102056260784,1032.3022043319047,1
2165,11.938543312059643,2.5453115954788816,1084.2658654173906,1
2166,11.866524454085493,2.5872187586381648,1059.3000222556605,1
2167,12.193990300617196,2.6135432915632246,1079.9587789792456,1
2168,11.90214446834315,2.568564449440135,1058.6367191201423,1
2169,11.934287323917799,2.6187426566017495,1041.3750393853966,1
2170,11.837654986724047,2.574935398050732,1077.744151448253,1
2171,11.89698273680105,2.5688400961005637,1061.6508551294025,1
2172,11.728232569979035,2.550945227800277,1051.5888488533765,1
2173,12.137058381544554,2.541944598497765,1070.2227381003336,1
2174,12.413462337076172,2.638611046155256,1068.5891872215893,1
2175,12.205324227036336,2.6541294684831844,1070.2507642651335,1
2176,12.233660179854569,2.5388843982715996,1039.6849534915366,1
2177,12.088506661366733,2.617491375361605,1083.9212215377436,1
2178,11.820733921748301,2.619258874436259,1033.2904574889928,1
2179,11.945360991466382,2.597804571884762,1095.4021439312341,1
2180,11.577173673896054,2.547908564897208,1090.0949813962998,1
2181,12.262842961117425,2.5401324766837563,1068.7064520989313,1
2182,12.055451447762156,2.7017798419442287,1108.269403341218,1
2183,12.039917188459444,2.6695645092778952,1046.901374638021,1
2184,11.99193905390594,2.54699347971458,1052.718154069108,1
2185,12.070093471505633,2.598438549531901,1094.1716937012784,1
2186,12.237950852407046,2.6646689802746932,1073.9662207889498,1
2187,12.081576083988107,2.676490224997485,1045.4659994229291,1
